1.127999999999999936e+01 5.424350000000000005e-01 2.472819999999999772e-07 4.575649999999999995e-01
1.135999999999999943e+01 5.424350000000000005e-01 2.472819999999999772e-07 4.575649999999999995e-01
1.143999999999999950e+01 5.424350000000000005e-01 2.472819999999999772e-07 4.575649999999999995e-01
1.151999999999999957e+01 5.424350000000000005e-01 2.472819999999999772e-07 4.575649999999999995e-01
1.159999999999999964e+01 5.584010000000000362e-01 6.256649999999999846e-07 4.415990000000000193e-01
1.167999999999999972e+01 5.584010000000000362e-01 6.256649999999999846e-07 4.415990000000000193e-01
1.175999999999999979e+01 5.584010000000000362e-01 6.256649999999999846e-07 4.415990000000000193e-01
1.183999999999999986e+01 5.584010000000000362e-01 6.256649999999999846e-07 4.415990000000000193e-01
1.191999999999999993e+01 5.584010000000000362e-01 6.256649999999999846e-07 4.415990000000000193e-01
1.200000000000000000e+01 5.584010000000000362e-01 6.256649999999999846e-07 4.415990000000000193e-01
